idID	Text	Label
35989	@USER ur a fucking dumbass fr. there’s no way she is anyone else’s 😂	OFF
54567	@USER Serena not upset for losing. She is upset because Penalty given the her that men’s tennis does same action but not penalized.	NOT
15694	@USER A special kind of #Antifa when he learns the correct spelling of tomorrow ! ffs proper shitting myself now 😱	OFF
77620	@USER So a pathological liar is going to give the Judge a lecture on credibility because the judge won’t admit to something he didn’t do...   and we are the stupid ones.... 😳   And liberals have no shame in the ignorance of their elected representatives.	OFF
30787	@USER @USER interesting. Now do you and your state of Illinois. 🤡	NOT
91045	@USER @USER @USER @USER Apparently bald men hate women and think they shouldn't speak...and we are all crazy conservatives. None of which are true about me except the bald part...but I like when people argue with anger...it's entertaining.	NOT
39916	@USER @USER Yes you are very wrong	NOT
79117	@USER As she should be.	NOT
44973	@USER Another liberal Democrat promising checks he cant cash	NOT
30638	"100% hear you. But don't think we're lost"" in the sense of defeated, more like adrift, off-track, can't find our way. The answer is not more guns in general or teachers with guns! Let's start with electing leaders who support reasonable gun control, and go from there. URL"	NOT
39588	@USER @USER States. Kavanaugh will destroy any chance at federal gun control in our lifetime.	NOT
63062	@USER Both need to drink a cup of red ginseng tea and go to a neutral menopausal corner.	NOT
59070	@USER Leona Alleslve was the weakest link in the Liberals. She is the last thing we need during Canada’s NAFTA negotiations.  Its a good thing she is out of our military with her Traitor tendencies. Get out of Government too.	OFF
63616	@USER Why are people exressing 'shock' at what a majority government does when in government? This is a fact of life. I.E: Check out what the Liberals both previously provincially and currently federally did and do. Hello.	NOT
89031	A few things that happened to me in between #KUFball road wins:  -got married -had sex twice -got divorced	NOT
79802	@USER //Anime is a gag series. The manga is bloody as fuck.	OFF
50948	@USER @USER @USER @USER @USER Peter....look at your liberal self making no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.	OFF
41273	"#TheresaMay: come on fellow conservatives let's get behind the #ChequersPlan look it's a winner.""  #Brexit #HardBrexit do it NOW! URL"	NOT
40726	@USER Sex is work	NOT
13278	#Mueller #DOJ #FBI #CIA #LawEnforcement #PoliceState   Proof all law enforcement are paramilitary goons for the communist leftwing #DNC &amp; will do anything to solidify their grip on power.   Conservatives should seriously question their support of police.  URL	NOT
27357	@USER Does anyone even care what these to useless pieces of sh&amp;t say or think?	NOT
25855	@USER Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @USER @USER @USER @USER	OFF
81326	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Did I?	NOT
71022	@USER He is obviously sucking up to his players because I promise a very large majority of their season ticket base support the President #BoycottTheNFL #TakeAStand	NOT
48371	.Drew your cat gorl while at work and while you are streaming :D  @USER URL	NOT
62564	@USER @USER @USER Not to mention that Jim seriously has a medical condition. What an SJW tactic to take. Sargon seriously has become what ANTIFA is .	NOT
95745	@USER and that was all done before I was 25 younger then this moron at 18 I was at Parris Island and at 25 I was at the New Jersey State Police Academy for a municipal class for 14 weeks she was tending bar at 25 and listening to all her drinking customers she is a joke	NOT
33636	@USER He is so generous with his offers.	NOT
98780	@USER Makes you realize how good he is with words. Too bad the PC crowd keeps him toned down.	NOT
77899	@USER @USER @USER @USER Liberals have compassion ONLY for non Americans.	NOT
64667	@USER Alex this is so fuckin beautiful	NOT
40339	@USER @USER @USER @USER CNN is doing fine. It's just that MSNBC is doing great. Fox hasn't grown one iddy biddy tiny bit. Same crowd of Conservatives (about 3out of 10 people)...so sane people still are a majority	NOT
92809	@USER Heck yeah. And also she IS cool	NOT
47082	#Theresa May Using #LabourParty Policies to Cling On To her Weak and Wobbly #Government #HousingCrisis #housingmarket the #conservatives are the Corrupt #Landowners #ToriesOut #Corruption	OFF
84557	"@USER @USER Because everyone knows this is a political stunt and the GOP is going to make him Justice  Kavanaugh"" before those midterm elections whether you liberals like it or not.  That's what's going to happen and you need to just accept it.  Right now you're still in denial 😢 URL"	NOT
45686	Snowflake @USER - whine whine whine #MAGA  baby URL	OFF
38152	Just think this hate America filled man was our VP!!!!??? Dems HATE AMERICA! Do you see it yet?   WALK no #RUNAway from Dems &amp; join Patriots who LOVE TO LIVE IN AMERICA!   #MAGA URL	NOT
94906	@USER She is so little and moving so fast lol	NOT
68311	- You want to start off with clean skin to get all of the benefits. - Pour your water into a small glass bowl. Make sure your water is still steamy. - Grab a towel. - Place your bowl somewhere you are comfortable standing.	NOT
97695	@USER EVERYONE should know about this.  It's about time we called out these violent liberals that have gone so far off the deep end.	OFF
85397	@USER And you still defend?	NOT
30659	@USER Had you radical liberals supported President Bush's plan to allow YOUNG people to invest 2% and only 2% of the Social Security into the private marketplace we may be solvent by now!	NOT
54013	@USER @USER @USER @USER @USER Liberals don't address. They insult and attack.	OFF
98350	@USER We are still here. And you are still singing with your amazing voice. So grateful for folks who stand up and carry on.💕	NOT
77015	@USER @USER She is a Sick Corrupt Ignorant Moron!	OFF
86226	@USER They're referred to as #Antifa.	NOT
47078	"Another attempt of the DEMS to hide the TRUTH of ABUSE against WOMEN  WHERE is the ME TOO"" movement on this verified ABUSER of WOMEN  #MeToo are they just another extension of the SOROS groups like ANTIFA KKK❓❓❓‼️ URL"	OFF
18071	@USER BOYCOTTING the National Fools League URL	NOT
60855	@USER Me bro	NOT
55392	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you support antifa like Gilbert does?	NOT
48784	@USER 80 billion dollars and he is lazy.  No.  Its the puerto ricans that are lazy and corrupt.   The US should cut PR loose entirely	NOT
22012	"@USER @USER I don't believe an Elk could grip a rifle even if it could purchase one.  Although you would probably want sensible gun control laws"" on anything the Elk could purchase to defend itself.  Sad."""	NOT
84429	@USER @USER Only conservatives pounce.	NOT
44544	MUST READ: Delay the Kavanaugh Vote.  This Senate is singularly ill-equipped to assess the allegations against Trump’s Supreme Court nominee.    URL via @USER  #PostponeTheVote #maga #ncpol URL	NOT
13336	@USER @USER @USER no maybe cause you are a hateful buttmunch. We reap what we sew	OFF
52979	@USER Biggest corrupt lying piece of  s***💩 there ever was!	OFF
94076	@USER Yea I think so! She is for the time being thanks for asking :)	NOT
42450	#teamspotlightsunday this spotlight goes to 2 women! Meghan McDermott and Alanna McDermott. Alanna has had an amazing journey not only physically but mentally. She is breaking her comfort zone by helping others achieve their goals. I am so proud of you! Your growth is inspiring! URL	NOT
75855	@USER Does anyone remember when U2 just made music?	NOT
75960	"@USER That guy has a legit case. Trump ain't fuck up the sexual orientation laws yet so dude needs to take them to court. And I say that as someone who describes themselves as I'm Not One of Those 'I'ma Sue!' People""."""	OFF
20191	@USER this high road shit doesn't work on Trump/Conservatives/Republicans/GOP/MAGAts no more mister nice guy. As @USER says they go low we go for the jugular. They have to be stopped.	NOT
96024	7: @USER @USER piece explaining the allegations of conservative bias and why conservatives are calling for regulation URL	NOT
82256	"@USER @USER Prepared? All she has to say is  I don't remember"" all the time and liberals will believe her BS."""	OFF
18569	@USER BS still boycotting NFL.	NOT
52776	@USER Fake Queen!	OFF
72099	@USER Limousine Liberals and Western Feminists have much in common but their mutual sanctimony stands out for all to see. URL	NOT
19121	@USER Shouldve played saint marie instead of london docks. Saint was ass for me 👌	NOT
74410	@USER @USER @USER is correct. Watch. Initial bump from SJWs but over the next few months will suffer significantly. Conservatives are patient.	NOT
79870	@USER Good!  Kind of makes you wonder what these boneheads have really accomplished? Getting people to not watch them and support their team? #Missionaccomplishedwewontwatch  #maga #istand #BoycottNFL #Trump2020	NOT
56766	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed and she is truly breathtaking and amazing woman to follow	NOT
56041	@USER @USER Only if she is to remarry does it stop.	NOT
87488	@USER the dopest most illest female artist ever! That's fucken queen right there hands down!!! Try to argue widdit😋😘	OFF
15517	@USER This game is completely won and lost in the midfield. We need the defensive pressure high!	NOT
96943	@USER @USER @USER @USER @USER @USER so stronger gun control is better than leaving guns easy to access. Gun control isn't a gun ban 💀	NOT
37828	@USER She is by far the most pretentious little try-hard housemate in there this year. So cringeworthy. #BBUK	OFF
76381	@USER @USER @USER @USER Shitting yourself more like.	OFF
10825	@USER @USER I dimly remember an Econ theory that might apply to Chicago. What was it?  “Guns and butt-hurt?”	OFF
66540	@USER Charge!!!! People know how good you are at makeup by pictures! You can’t keep doing that you’ll be skint!	NOT
66023	@USER @USER @USER @USER @USER So your in favor of gun control because that’s what Switzerland has? Am I correct in saying that?	OFF
14655	@USER @USER @USER He is embarrassing and just as low a human as possible to diminish the loss of life of the elderly.	OFF
