ID	Text	label
60753	@USER She is a murderer and your whole department should be ashamed of this cover up.  SHAME ON THE DALLAS PD! THERE IS NOTHING NOBLE OR RESPECTABLE ABOUT HOW YOUR DEPARTMENT IS HANDLING THIS SITUATION. YOU ARE AIDING A CRIMINAL AND SHOWING YOU DONT CARE ABOUT THE CITIZENS OF DALLAS	OFF
91209	@USER @USER Funny how liberals change their tune about women accusers based SOLEY on their political persuasion!   Isn’t there a term for that?   Oh yeah!   #HYPOCRITICAL!	NOT
52281	@USER Dangerous to ask for supporting facts surrounding an allegation of a crime?  Liberals want conservatives to be guilty until proven innocent.  So transparent.	NOT
16922	@USER Both QAnon and Antifa will be listed as diseases	OFF
38576	@USER Ahh yes we are cause some woman who comes out 30 some years later cant be believed.  Where was this liberal outrage when the guy from Minnesota was accused of beating his wife. Silent on that one libs god you hypocritical liberals make me sick	OFF
77294	@USER @USER She is an ugly black hearted troll URL	OFF
20251	@USER @USER Damn . You are a roll . Bring it!	NOT
67980	@USER #Causality? Is it:  1. Chicago lawmakers instituted strict #guncontrol BECAUSE of high pre-existing crime rate? 2. Crime rate is high BECAUSE strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns? 3. No causality at all. Statistics are #COHORT	OFF
57285	@USER @USER he is my ultimate bias..	NOT
67802	"@USER There are reports Cuomo reached deep into his campaign war chest."" He is definitely spending a lot more this time around. $7.5 million in August on tv ads alone. Nixon spent just over $606,000 during the same period. Turn out seems like it'll be higher than usual. Another sign"""	NOT
22263	@USER Trump doesn't want to have the FBI investigate Dr. Ford's claim b/c Ivana Trump  reported that Trump raped her.  A culture of dirty old sexual perverted men in the GOP and Neo Liberals doing the same thing to Dr. Ford as they did to Anita Hill. White men have no respect for women	OFF
61302	@USER @USER Sir now to Russia....Putin is broke and a little bit crazy...The paltry 1.7 Trillion GDP might cause desperate actions from his dying regime. Denuclearization in exchange for oil patch tech. Thats all they have.. Sir..MAGA	OFF
30471	@USER noticed you broke away as soon as the senate started talking about the great 4.2 growth rate and salary increases for employees.  Your station is so crooked!!!!   Also negative on the conservatives and praise the liberals!  #DrainTheDeepState #crookedmedia	OFF
76693	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa is a terrorist organization not a lawful protest. Trump needs to declare Martial Law and Shut Em Down proper.	NOT
16602	@USER @USER She goes through with chequers the @USER are finished	NOT
10852	@USER Are #LEOs okay with their home addresses being passed out to any antifa who attend a few DSA meets?	NOT
60881	@USER HE IS MOE	OFF
68143	@USER Get that boy a pie! Stat!	NOT
72087	@USER @USER @USER Listen to General Flynn speech.  Read his plea deal  #WWG1WGA #MAGA #TheRainMakers #QAnon #QArmy URL	NOT
79236	@USER @USER @USER @USER Libertarian: weed smoking conservatives who let women make their own choices. Hmmm sounds good to me. Almost a modern take on an aging Conservative party.	NOT
16707	@USER @USER @USER @USER Mob death threats?  Has Antifa turned on her?  Maxine Waters?	OFF
90703	@USER Can we send this piece of 💩 to the tower? Wouldn’t it be nice if we could do as Great Britain once did. I say build the wall and tower at the same time just in time for the Hillary Clinton NONpresidential suite! Hahahahaha	OFF
50593	@USER @USER @USER I know you're not this naive. Those people make up a very small % of Trump supporters. Do all Liberals support terrorist and (groups such as Antifa?	OFF
77225	@USER You are fake news	OFF
90879	@USER @USER @USER @USER @USER @USER @USER @USER Whereas you are almost a year late in trying to demonstrate you give a toss about women’s rights + needs under the law. You are a disgrace + an embarrassment to #Keele + the legal profession Alex. Prioritising the rights of sexual predators over their victims damages us &gt; URL	OFF
32360	@USER Antifa ate my homework.	NOT
68010	@USER Too many corrupt evil beings hold govt positions amd/or have too much clout w/the corrupt &amp; evil beings in gvt positions. &amp; the majority all point to the left w/a few fake conservatives in the mix. Why else is Hillary/Obama &amp; their cronies still walking free?	OFF
39204	@USER @USER you are so beautiful	NOT
86029	@USER @USER @USER No she's not she is looking for a job by being controversal. She is very bitter	OFF
32266	@USER @USER CAREFUL now soyboy stickman. Your arms might fall clean off. Dweeb.	OFF
85415	@USER He is in a full blown temper  tantrum over Manafort.	NOT
19634	@USER Tryouts for Antifa???	NOT
97912	@USER Why are you telling them to not do this? I encourage Antifa shits to try this and get dropped. Less of them the better.	OFF
53389	@USER @USER @USER Boltey hai na ki jo Beef kaate hai uski akal gutno me reti hai n i can expect it brain. He is the PM of my country n yes we celeb his Bday every day n it make sense the ppl who offer prayers fr Osama bin Laden Janaza have much of the probs. Fewer lives n minds can't be changed.	NOT
40221	@USER Maybe there wouldn't be 5 of these things a day of there was a little sensible gun control in this fucking country.	OFF
73206	@USER @USER   #thescore Happy Birthday Again!! Lucky Lovely Charm ka ng @USER @USER @USER @USER 💐💐💐👏👏👏👏 You Are Stunning!!🌹🌹🌹❤️❤️❤️ - HipHop ka minsan sa game ha?	NOT
62179	@USER @USER he has never gave any information or said anything that ended up being true. Most likely cause if he is producing w them he’s not allowed to share info	NOT
86587	Kavanaugh accuser Christine Ford opens door to testifying next week Looking forward to the book  URL #MAGA #DrainTheSwamp #TermLimits #DitchMitch #PeelPelosi ⁦@USER	NOT
49763	"@USER Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Burn in hell-  Jon."" URL"	OFF
51898	"@USER @USER @USER @USER @USER @USER @USER im just a reality based results oriented kind of guy...   how it turned out, is what informs my opinion.. not my idealistic dreams ..  all liberals are progressive.. all conservatives regressive.  all within varying degrees relative to their location..   all politics is local"""""	NOT
77007	"@USER @USER Jesus will save us.  We just have to ask.  #JesusSaves  🙏🏼❤️  I pray often.  Included in my prayers are for GOD to also Save #Connecticut &amp; the USA.  I think we need more people praying.  LIVING ON A PRaaAAaaAaayEer!"" 🎶🇺🇸  URL"	NOT
85837	#micropoetry  It is a really big-top new hair not just a wig some new technology that will soon be blasé  even if underneath it all she is so gloriously bald. .	NOT
13908	@USER And Bill Maher should try getting back into comedy.	NOT
60626	@USER Can u help him with ur Vietnam expirrence🎱	NOT
75415	#Nikes attempt to alienate more than half the country grabbed so much attention nobody noticed Levi’s going full gun control and partnering with the clowns from Everytown. If a leftist company goes Woke and nobody notices does it make a sound?	NOT
12386	@USER Hard to know where Colin's lips stop and Nike begins	NOT
80767	@USER @USER @USER Dont have anything to do with Trump or any conservatives. Refuse to trade with them in business	NOT
80385	@USER Awe Hogwash do we really need you to overstate the obvious?	NOT
93012	@ All the Tana Supporters that are saying she is innocent.  #Tana URL	NOT
27067	@USER @USER Likely an AntiFa thug who plasterd himself with temp-tatts for the interview with the ShitLib press...	NOT
41240	@USER Sad part is She knows she's sick... She knows what she is doing.. She has been a crook all her life... She's a very sick woman.. God have mercy of her soul..	OFF
44348	@USER Dana it all has to do with politics Feinstein her number one goal is gun control. Just look at California track record he’s going to get confirmed.	NOT
12558	2/ #MaximeBernier supporters @USER not conservative enough.   We need to move to the right!!!  But Max says room for the NDP but not conservatives.  I don’t understand why thoughtful Conservatives aren’t calling out this hypocrisy.  I keep getting this meme   It’s a fraud. URL	NOT
48637	@USER What happens next is whoever inthe GOP votes against him gets destroyed and we vote MORE republicans to the Senate to ensure margin of victory for AMY CONEY BARRETT liberals worst nightmare.	OFF
91513	4. Omg so many of you are funny...how can I choose? I have to mention  @USER . She is one of the newest peeps I've had the pleasure to speak to on Twitter lately. Her tweets constantly make me laugh and makes my day better.	NOT
39453	@USER @USER @USER @USER @USER @USER This is how we get Tamir Rice: let’s assume all children are armed and use maximum force because of a mere suspicion. A better idea would be common sense gun control and not assuming an 11 year old can win a knife or fist fight with a trained cop.	NOT
38273	@USER @USER You are very talented Clare. What else can you make out of paper? 😂😂😂	NOT
63003	@USER @USER She is an hypocrite and back stabber like her boss! She applaud this clip. Neighbors help each other when they need help?  URL	OFF
38473	@USER hope you are having a great day honey. Can't wait to talk to you 😃 I love you 💕😘	NOT
25407	@USER Bono is gone to the dark side ..Globalism	NOT
36038	@USER @USER And don’t forget #supplymanagement! He has been stubbornly clinging to that that tax. It also distorts all of international trade deals. Just makes life less affordable for the average working family. Only the Liberals...	OFF
70993	@USER @USER I think he meant to say ... sent to jail for fraud	OFF
51116	@USER Goodell is the worst commissioner of any sport from any time in history	OFF
87307	@USER Her products cause dandruff? KC you are the one😂😂😂😂😂😂😂😂😂	NOT
93028	@USER Epic fail	NOT
99720	@USER How to develop their competitive skills and social skills in Home Schooling...as my child too complain abt bullying and unjust behaviour of teachers since she is super active...	OFF
